2017-11-11 18:42:10.780 UTC,"docker","docker",55,"172.17.0.1:38822",5a074468.37,18277,"UPDATE",2017-11-11 18:41:44 UTC,10/1503,14846,LOG,00000,"duration: 4.207 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'abyssos.42I8jY1avaA77k', $2 = '8568', $3 = '-1'",,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18763,"UPDATE",2017-11-11 18:41:49 UTC,12/1540,14849,LOG,00000,"duration: 0.967 ms",,,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",60,"172.17.0.1:38832",5a07446d.3c,18749,"UPDATE",2017-11-11 18:41:49 UTC,17/1547,14844,LOG,00000,"duration: 2.443 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'bene.i88SpauaUa0JJu', $2 = '7325', $3 = '1'",,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18407,"COMMIT",2017-11-11 18:41:49 UTC,15/0,0,LOG,00000,"duration: 0.116 ms",,,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19468,"COMMIT",2017-11-11 18:41:49 UTC,16/0,0,LOG,00000,"duration: 0.310 ms",,,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",58,"172.17.0.1:38828",5a07446d.3a,18693,"UPDATE",2017-11-11 18:41:49 UTC,13/1524,14847,LOG,00000,"duration: 2.215 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'turibulis.MjxcJa101ybpPU', $2 = '4135', $3 = '1'",,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19469,"BEGIN",2017-11-11 18:41:49 UTC,16/1600,0,LOG,00000,"duration: 0.014 ms",,,,,,,,,""
2017-11-11 18:42:10.782 UTC,"docker","docker",60,"172.17.0.1:38832",5a07446d.3c,18750,"COMMIT",2017-11-11 18:41:49 UTC,17/0,0,LOG,00000,"duration: 0.228 ms",,,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18408,"BEGIN",2017-11-11 18:41:49 UTC,15/1522,0,LOG,00000,"duration: 0.013 ms",,,,,,,,,""
2017-11-11 18:42:10.782 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19470,"BIND",2017-11-11 18:41:49 UTC,16/1600,0,LOG,00000,"duration: 0.061 ms",,,,,,,,,""
